Simulation Time(s),Actual Time(in 24hr),Section ID,Flow (veh/hr)
79200.00,22:00,50027,38.00
79200.00,22:00,50038,54.00
79200.00,22:00,50041,31.00
79200.00,22:00,50049,19.00
79200.00,22:00,50066,0.00
79200.00,22:00,50069,20.00
79200.00,22:00,50073,20.00
79200.00,22:00,50074,0.00
79200.00,22:00,50077,24.00
79200.00,22:00,50087,24.00
79200.00,22:00,50093,1.00
79200.00,22:00,50097,1.00
79200.00,22:00,50098,6.00
79200.00,22:00,50101,4.00
79200.00,22:00,50112,0.00
79200.00,22:00,50116,3.00
79200.00,22:00,50119,7.00
79200.00,22:00,50122,3.00
79200.00,22:00,50133,1.00
79200.00,22:00,50136,0.00
79200.00,22:00,50137,6.00
79200.00,22:00,50140,1.00
79200.00,22:00,50143,1.00
79200.00,22:00,50144,0.00
79200.00,22:00,50161,1.00
79200.00,22:00,50170,31.00
79200.00,22:00,50173,31.00
79200.00,22:00,50177,0.00
79200.00,22:00,50180,0.00
79200.00,22:00,50187,30.00
79200.00,22:00,50194,1.00
79200.00,22:00,50199,37.00
79200.00,22:00,50207,0.00
79200.00,22:00,50210,0.00
79200.00,22:00,50211,40.00
79200.00,22:00,50214,25.00
79200.00,22:00,50224,0.00
79200.00,22:00,50228,0.00
79200.00,22:00,50229,25.00
79200.00,22:00,50232,39.00
79200.00,22:00,50242,30.00
79200.00,22:00,50245,40.00
79200.00,22:00,50248,0.00
79200.00,22:00,50250,1.00
79200.00,22:00,50273,2.00
79200.00,22:00,50274,2.00
79200.00,22:00,50275,30.00
79200.00,22:00,50278,43.00
79200.00,22:00,50294,43.00
79200.00,22:00,50298,0.00
79200.00,22:00,50301,0.00
79200.00,22:00,50302,30.00
79200.00,22:00,50305,41.00
79200.00,22:00,50315,41.00
79200.00,22:00,50322,1.00
79200.00,22:00,50323,1.00
79200.00,22:00,50329,30.00
79200.00,22:00,50332,42.00
79200.00,22:00,50338,30.00
79200.00,22:00,50341,30.00
79200.00,22:00,50351,1.00
79200.00,22:00,50353,2.00
79200.00,22:00,50354,31.00
79200.00,22:00,50357,42.00
79200.00,22:00,50373,26.00
79200.00,22:00,50376,28.00
79200.00,22:00,50379,47.00
79200.00,22:00,50385,45.00
79200.00,22:00,50388,26.00
79200.00,22:00,50391,27.00
79200.00,22:00,50400,57.00
79200.00,22:00,50409,7.00
79200.00,22:00,50416,0.00
79200.00,22:00,50419,2.00
79200.00,22:00,50420,0.00
79200.00,22:00,50426,27.00
79200.00,22:00,50429,48.00
79200.00,22:00,50446,0.00
79200.00,22:00,50450,5.00
79200.00,22:00,50453,58.00
79200.00,22:00,50456,35.00
79200.00,22:00,50466,27.00
79200.00,22:00,50467,47.00
79200.00,22:00,50478,7.00
79200.00,22:00,50486,0.00
79200.00,22:00,50498,0.00
79200.00,22:00,50507,14.00
79200.00,22:00,50517,0.00
79200.00,22:00,50521,0.00
79200.00,22:00,50522,45.00
79200.00,22:00,50525,26.00
79200.00,22:00,50538,0.00
79200.00,22:00,50539,2.00
79200.00,22:00,50545,47.00
79200.00,22:00,50546,27.00
79200.00,22:00,50554,1.00
79200.00,22:00,50556,48.00
79200.00,22:00,50565,0.00
79200.00,22:00,50575,30.00
79200.00,22:00,50577,0.00
79200.00,22:00,50579,0.00
79200.00,22:00,50586,46.00
79200.00,22:00,50587,30.00
79200.00,22:00,50698,6.00
79200.00,22:00,50703,12.00
79200.00,22:00,50719,8.00
79200.00,22:00,50722,8.00
79200.00,22:00,50731,1.00
79200.00,22:00,50747,11.00
79200.00,22:00,50750,13.00
79200.00,22:00,50758,36.00
79200.00,22:00,50761,9.00
79200.00,22:00,50772,3.00
79200.00,22:00,50775,4.00
79200.00,22:00,50781,115.00
79200.00,22:00,50784,157.00
79200.00,22:00,50790,130.00
79200.00,22:00,50801,68.00
79200.00,22:00,50857,163.00
79200.00,22:00,50863,164.00
79200.00,22:00,50866,170.00
79200.00,22:00,50872,170.00
79200.00,22:00,50875,45.00
79200.00,22:00,50878,58.00
79200.00,22:00,50881,47.00
79200.00,22:00,50884,68.00
79200.00,22:00,50887,2.00
79200.00,22:00,50888,0.00
79200.00,22:00,50895,71.00
79200.00,22:00,50898,39.00
79200.00,22:00,50908,38.00
79200.00,22:00,50911,87.00
79200.00,22:00,50914,9.00
79200.00,22:00,50917,8.00
79200.00,22:00,50920,1.00
79200.00,22:00,50922,0.00
79200.00,22:00,50933,39.00
79200.00,22:00,50939,39.00
79200.00,22:00,50942,25.00
79200.00,22:00,50945,40.00
79200.00,22:00,50948,0.00
79200.00,22:00,50950,1.00
79200.00,22:00,50958,9.00
79200.00,22:00,50961,4.00
79200.00,22:00,50964,0.00
79200.00,22:00,50965,0.00
79200.00,22:00,50966,43.00
79200.00,22:00,50969,35.00
79200.00,22:00,50979,0.00
79200.00,22:00,50980,1.00
79200.00,22:00,50981,42.00
79200.00,22:00,50984,35.00
79200.00,22:00,50994,0.00
79200.00,22:00,51000,0.00
79200.00,22:00,51001,0.00
79200.00,22:00,51015,0.00
79200.00,22:00,51021,24.00
79200.00,22:00,51024,16.00
79200.00,22:00,51027,25.00
79200.00,22:00,51030,47.00
79200.00,22:00,51036,0.00
79200.00,22:00,51039,0.00
79200.00,22:00,51048,0.00
79200.00,22:00,51051,7.00
79200.00,22:00,51054,13.00
79200.00,22:00,51066,3.00
79200.00,22:00,51069,20.00
79200.00,22:00,51072,19.00
79200.00,22:00,51075,9.00
79200.00,22:00,51082,20.00
79200.00,22:00,51085,28.00
79200.00,22:00,51088,13.00
79200.00,22:00,51091,12.00
79200.00,22:00,51101,7.00
79200.00,22:00,51104,5.00
79200.00,22:00,51111,8.00
79200.00,22:00,51114,15.00
79200.00,22:00,51119,23.00
79200.00,22:00,51122,19.00
79200.00,22:00,51139,25.00
79200.00,22:00,51142,5.00
79200.00,22:00,51151,0.00
79200.00,22:00,51154,0.00
79200.00,22:00,51160,51.00
79200.00,22:00,51163,24.00
79200.00,22:00,51166,41.00
79200.00,22:00,51169,21.00
79200.00,22:00,51177,1.00
79200.00,22:00,51180,4.00
79200.00,22:00,51187,9.00
79200.00,22:00,51190,6.00
79200.00,22:00,51196,55.00
79200.00,22:00,51199,47.00
79200.00,22:00,51202,7.00
79200.00,22:00,51203,2.00
79200.00,22:00,51211,7.00
79200.00,22:00,51214,2.00
79200.00,22:00,51221,11.00
79200.00,22:00,51224,3.00
79200.00,22:00,51231,4.00
79200.00,22:00,51234,6.00
79200.00,22:00,51242,19.00
79200.00,22:00,51245,6.00
79200.00,22:00,51250,0.00
79200.00,22:00,51251,4.00
79200.00,22:00,51259,0.00
79200.00,22:00,51262,4.00
79200.00,22:00,51270,3.00
79200.00,22:00,51273,0.00
79200.00,22:00,51280,1.00
79200.00,22:00,51283,1.00
79200.00,22:00,51286,1.00
79200.00,22:00,51289,1.00
79200.00,22:00,51298,3.00
79200.00,22:00,51301,5.00
79200.00,22:00,51308,1.00
79200.00,22:00,51311,2.00
79200.00,22:00,51318,0.00
79200.00,22:00,51321,0.00
79200.00,22:00,51328,40.00
79200.00,22:00,51331,72.00
79200.00,22:00,51334,0.00
79200.00,22:00,51343,0.00
79200.00,22:00,51355,1.00
79200.00,22:00,51358,0.00
79200.00,22:00,51365,3.00
79200.00,22:00,51368,0.00
79200.00,22:00,51375,0.00
79200.00,22:00,51381,1.00
79200.00,22:00,51384,0.00
79200.00,22:00,51392,1.00
79200.00,22:00,51395,0.00
79200.00,22:00,51402,2.00
79200.00,22:00,51405,2.00
79200.00,22:00,51412,1.00
79200.00,22:00,51415,1.00
79200.00,22:00,51419,42.00
79200.00,22:00,51428,0.00
79200.00,22:00,51431,1.00
79200.00,22:00,51438,13.00
79200.00,22:00,51441,7.00
79200.00,22:00,51444,0.00
79200.00,22:00,51445,1.00
79200.00,22:00,51453,1.00
79200.00,22:00,51456,0.00
79200.00,22:00,51464,2.00
79200.00,22:00,51467,4.00
79200.00,22:00,51470,0.00
79200.00,22:00,51471,0.00
79200.00,22:00,51482,49.00
79200.00,22:00,51485,31.00
79200.00,22:00,51488,0.00
79200.00,22:00,51489,0.00
79200.00,22:00,51497,0.00
79200.00,22:00,51500,0.00
79200.00,22:00,51574,111.00
79200.00,22:00,51690,2.00
79200.00,22:00,51693,4.00
79200.00,22:00,51696,21.00
79200.00,22:00,51699,3.00
79200.00,22:00,51746,56.00
79200.00,22:00,51749,36.00
79200.00,22:00,52451,59.00
79200.00,22:00,52454,69.00
79200.00,22:00,52458,0.00
79200.00,22:00,52459,3.00
79200.00,22:00,52470,58.00
79200.00,22:00,52473,70.00
79200.00,22:00,52476,3.00
79200.00,22:00,52477,1.00
79200.00,22:00,52620,86.00
79200.00,22:00,52623,40.00
79200.00,22:00,52626,40.00
79200.00,22:00,52629,86.00
79200.00,22:00,52666,7.00
79200.00,22:00,52669,0.00
79200.00,22:00,52687,36.00
79200.00,22:00,52695,26.00
79200.00,22:00,52715,6.00
79200.00,22:00,52718,6.00
79200.00,22:00,52721,40.00
79200.00,22:00,52724,27.00
79200.00,22:00,52758,6.00
79200.00,22:00,52761,6.00
79200.00,22:00,52769,6.00
79200.00,22:00,52772,6.00
79200.00,22:00,52780,6.00
79200.00,22:00,52783,6.00
79200.00,22:00,52794,21.00
79200.00,22:00,52797,11.00
79200.00,22:00,52841,12.00
79200.00,22:00,52844,6.00
79200.00,22:00,53060,23.00
79200.00,22:00,53063,7.00
79200.00,22:00,53565,0.00
79200.00,22:00,53566,0.00
79200.00,22:00,53833,19.00
79200.00,22:00,53834,34.00
79200.00,22:00,53835,111.00
79200.00,22:00,53847,8.00
79200.00,22:00,53848,12.00
79200.00,22:00,53849,115.00
79200.00,22:00,53856,46.00
79200.00,22:00,53859,4.00
79200.00,22:00,53860,11.00
79200.00,22:00,53873,24.00
79200.00,22:00,53876,7.00
79200.00,22:00,53877,7.00
79200.00,22:00,53882,7.00
79200.00,22:00,53883,23.00
82800.00,23:00,43396,22.00
82800.00,23:00,43408,17.00
82800.00,23:00,43411,29.00
82800.00,23:00,43414,20.00
82800.00,23:00,43417,25.00
82800.00,23:00,43421,28.00
82800.00,23:00,43424,17.00
82800.00,23:00,43427,24.00
82800.00,23:00,43430,15.00
82800.00,23:00,43433,15.00
82800.00,23:00,43436,18.00
82800.00,23:00,43439,14.00
82800.00,23:00,43442,11.00
82800.00,23:00,43445,11.00
82800.00,23:00,43448,11.00
82800.00,23:00,43451,6.00
82800.00,23:00,43454,21.00
82800.00,23:00,43457,5.00
82800.00,23:00,43460,31.00
82800.00,23:00,43463,7.00
82800.00,23:00,43466,59.00
82800.00,23:00,43469,8.00
82800.00,23:00,43472,4.00
82800.00,23:00,43475,5.00
82800.00,23:00,43481,4.00
82800.00,23:00,43482,6.00
82800.00,23:00,43483,7.00
82800.00,23:00,43486,7.00
82800.00,23:00,43489,10.00
82800.00,23:00,43492,8.00
82800.00,23:00,43495,31.00
82800.00,23:00,43496,2.00
82800.00,23:00,43497,3.00
82800.00,23:00,43500,6.00
82800.00,23:00,43503,5.00
82800.00,23:00,43506,12.00
82800.00,23:00,43512,10.00
82800.00,23:00,43515,3.00
82800.00,23:00,43518,10.00
82800.00,23:00,43521,2.00
82800.00,23:00,43524,6.00
82800.00,23:00,43527,5.00
82800.00,23:00,43530,4.00
82800.00,23:00,43533,3.00
82800.00,23:00,43536,8.00
82800.00,23:00,43539,6.00
82800.00,23:00,43542,9.00
82800.00,23:00,43545,35.00
82800.00,23:00,43548,11.00
82800.00,23:00,43551,4.00
82800.00,23:00,43552,3.00
82800.00,23:00,43553,0.00
82800.00,23:00,43556,5.00
82800.00,23:00,43559,6.00
82800.00,23:00,43562,2.00
82800.00,23:00,43565,3.00
82800.00,23:00,43566,5.00
82800.00,23:00,43567,1.00
82800.00,23:00,43570,1.00
82800.00,23:00,43573,6.00
82800.00,23:00,43576,10.00
82800.00,23:00,43579,2.00
82800.00,23:00,43580,9.00
82800.00,23:00,43581,2.00
82800.00,23:00,43584,9.00
82800.00,23:00,43587,3.00
82800.00,23:00,43588,0.00
82800.00,23:00,43589,4.00
82800.00,23:00,43590,6.00
82800.00,23:00,43591,6.00
82800.00,23:00,43594,4.00
82800.00,23:00,43597,8.00
82800.00,23:00,43600,7.00
82800.00,23:00,43603,2.00
82800.00,23:00,43604,2.00
82800.00,23:00,43605,7.00
82800.00,23:00,43608,2.00
82800.00,23:00,43611,2.00
82800.00,23:00,43614,3.00
82800.00,23:00,43617,1.00
82800.00,23:00,43618,0.00
82800.00,23:00,43619,3.00
82800.00,23:00,43622,1.00
82800.00,23:00,43625,5.00
82800.00,23:00,43628,3.00
82800.00,23:00,43631,1.00
82800.00,23:00,43632,2.00
82800.00,23:00,43633,1.00
82800.00,23:00,43636,2.00
82800.00,23:00,43639,9.00
82800.00,23:00,43642,4.00
82800.00,23:00,43645,10.00
82800.00,23:00,43648,8.00
82800.00,23:00,43652,0.00
82800.00,23:00,43654,0.00
82800.00,23:00,43655,4.00
82800.00,23:00,43658,3.00
82800.00,23:00,43661,2.00
82800.00,23:00,43664,2.00
82800.00,23:00,43674,11.00
82800.00,23:00,43675,4.00
82800.00,23:00,43676,40.00
82800.00,23:00,43679,33.00
82800.00,23:00,43759,106.00
82800.00,23:00,43760,59.00
82800.00,23:00,43761,98.00
82800.00,23:00,43764,92.00
82800.00,23:00,43767,38.00
82800.00,23:00,43770,39.00
82800.00,23:00,43773,44.00
82800.00,23:00,43776,108.00
82800.00,23:00,43779,14.00
82800.00,23:00,43825,0.00
82800.00,23:00,43826,2.00
82800.00,23:00,43827,1.00
82800.00,23:00,43830,1.00
82800.00,23:00,43833,3.00
82800.00,23:00,43836,6.00
82800.00,23:00,43839,9.00
82800.00,23:00,43842,3.00
82800.00,23:00,43845,6.00
82800.00,23:00,43848,1.00
82800.00,23:00,43851,3.00
82800.00,23:00,43860,7.00
82800.00,23:00,43861,1.00
82800.00,23:00,43862,101.00
82800.00,23:00,43865,41.00
82800.00,23:00,43868,0.00
82800.00,23:00,43869,0.00
82800.00,23:00,43870,6.00
82800.00,23:00,43873,1.00
82800.00,23:00,43896,10.00
82800.00,23:00,43897,8.00
82800.00,23:00,43898,1.00
82800.00,23:00,43899,5.00
82800.00,23:00,43900,17.00
82800.00,23:00,43902,7.00
82800.00,23:00,43905,10.00
82800.00,23:00,43922,13.00
82800.00,23:00,43936,4.00
82800.00,23:00,43937,4.00
82800.00,23:00,43938,41.00
82800.00,23:00,43941,95.00
82800.00,23:00,43958,97.00
82800.00,23:00,43961,45.00
82800.00,23:00,43964,2.00
82800.00,23:00,43965,4.00
82800.00,23:00,43980,1.00
82800.00,23:00,43983,10.00
82800.00,23:00,43999,49.00
82800.00,23:00,44002,91.00
82800.00,23:00,44106,3.00
82800.00,23:00,44109,3.00
82800.00,23:00,44115,9.00
82800.00,23:00,44118,52.00
82800.00,23:00,44121,90.00
82800.00,23:00,44172,4.00
82800.00,23:00,44175,17.00
82800.00,23:00,44178,58.00
82800.00,23:00,44181,79.00
82800.00,23:00,44197,4.00
82800.00,23:00,44198,3.00
82800.00,23:00,44199,12.00
82800.00,23:00,44202,5.00
82800.00,23:00,44205,57.00
82800.00,23:00,44208,72.00
82800.00,23:00,44231,8.00
82800.00,23:00,44232,35.00
82800.00,23:00,44241,3.00
82800.00,23:00,44242,4.00
82800.00,23:00,44243,5.00
82800.00,23:00,44246,1.00
82800.00,23:00,44271,23.00
82800.00,23:00,44272,12.00
82800.00,23:00,44275,29.00
82800.00,23:00,44294,29.00
82800.00,23:00,44297,10.00
82800.00,23:00,44298,4.00
82800.00,23:00,44299,38.00
82800.00,23:00,44302,11.00
82800.00,23:00,44312,15.00
82800.00,23:00,44315,62.00
82800.00,23:00,44318,2.00
82800.00,23:00,44319,11.00
82800.00,23:00,44327,23.00
82800.00,23:00,44333,27.00
82800.00,23:00,44334,60.00
82800.00,23:00,44335,58.00
82800.00,23:00,44338,31.00
82800.00,23:00,44341,48.00
82800.00,23:00,44344,41.00
82800.00,23:00,44369,110.00
82800.00,23:00,44380,56.00
82800.00,23:00,44385,4.00
82800.00,23:00,44386,4.00
82800.00,23:00,44391,63.00
82800.00,23:00,44394,63.00
82800.00,23:00,44398,20.00
82800.00,23:00,44399,41.00
82800.00,23:00,44411,4.00
82800.00,23:00,44414,7.00
82800.00,23:00,44415,21.00
82800.00,23:00,44418,16.00
82800.00,23:00,44430,17.00
82800.00,23:00,44433,16.00
82800.00,23:00,44436,8.00
82800.00,23:00,44439,18.00
82800.00,23:00,44449,31.00
82800.00,23:00,44452,58.00
82800.00,23:00,44463,8.00
82800.00,23:00,44464,18.00
82800.00,23:00,44468,30.00
82800.00,23:00,44471,30.00
82800.00,23:00,44474,29.00
82800.00,23:00,44478,2.00
82800.00,23:00,44479,0.00
82800.00,23:00,44495,0.00
82800.00,23:00,44498,11.00
82800.00,23:00,44501,1.00
82800.00,23:00,44502,1.00
82800.00,23:00,44503,8.00
82800.00,23:00,44504,4.00
82800.00,23:00,44518,11.00
82800.00,23:00,44521,5.00
82800.00,23:00,44524,3.00
82800.00,23:00,44525,12.00
82800.00,23:00,44533,8.00
82800.00,23:00,44536,26.00
82800.00,23:00,44539,5.00
82800.00,23:00,44540,17.00
82800.00,23:00,44548,7.00
82800.00,23:00,44549,0.00
82800.00,23:00,44550,31.00
82800.00,23:00,44553,33.00
82800.00,23:00,44564,2.00
82800.00,23:00,44566,0.00
82800.00,23:00,44572,27.00
82800.00,23:00,44575,31.00
82800.00,23:00,44585,27.00
82800.00,23:00,44588,27.00
82800.00,23:00,44591,1.00
82800.00,23:00,44592,4.00
82800.00,23:00,44601,23.00
82800.00,23:00,44602,25.00
82800.00,23:00,44603,4.00
82800.00,23:00,44604,2.00
82800.00,23:00,44613,1.00
82800.00,23:00,44614,1.00
82800.00,23:00,44615,25.00
82800.00,23:00,44618,23.00
82800.00,23:00,44628,24.00
82800.00,23:00,44631,23.00
82800.00,23:00,44634,0.00
82800.00,23:00,44635,1.00
82800.00,23:00,44636,0.00
82800.00,23:00,44637,0.00
82800.00,23:00,44653,18.00
82800.00,23:00,44654,24.00
82800.00,23:00,44655,22.00
82800.00,23:00,44658,23.00
82800.00,23:00,44661,4.00
82800.00,23:00,44662,5.00
82800.00,23:00,44670,20.00
82800.00,23:00,44673,22.00
82800.00,23:00,44676,2.00
82800.00,23:00,44677,4.00
82800.00,23:00,44686,0.00
82800.00,23:00,44687,0.00
82800.00,23:00,44695,24.00
82800.00,23:00,44698,23.00
82800.00,23:00,44712,19.00
82800.00,23:00,44713,19.00
82800.00,23:00,44714,13.00
82800.00,23:00,44715,7.00
82800.00,23:00,44731,0.00
82800.00,23:00,44732,0.00
82800.00,23:00,44733,19.00
82800.00,23:00,44736,18.00
82800.00,23:00,44747,0.00
82800.00,23:00,44748,0.00
82800.00,23:00,44749,19.00
82800.00,23:00,44752,18.00
82800.00,23:00,44763,7.00
82800.00,23:00,44778,6.00
82800.00,23:00,44781,14.00
82800.00,23:00,44784,0.00
82800.00,23:00,44785,0.00
82800.00,23:00,44793,0.00
82800.00,23:00,44794,0.00
82800.00,23:00,44801,6.00
82800.00,23:00,44804,14.00
82800.00,23:00,44815,6.00
82800.00,23:00,44818,14.00
82800.00,23:00,44821,0.00
82800.00,23:00,44822,0.00
82800.00,23:00,44831,4.00
82800.00,23:00,44833,6.00
82800.00,23:00,44836,13.00
82800.00,23:00,44849,0.00
82800.00,23:00,44850,8.00
82800.00,23:00,44870,4.00
82800.00,23:00,44871,8.00
82800.00,23:00,44874,0.00
82800.00,23:00,44887,7.00
82800.00,23:00,44888,4.00
82800.00,23:00,44892,0.00
82800.00,23:00,44893,3.00
82800.00,23:00,44896,7.00
82800.00,23:00,44907,3.00
82800.00,23:00,44910,7.00
82800.00,23:00,44913,0.00
82800.00,23:00,44924,0.00
82800.00,23:00,44925,4.00
82800.00,23:00,44940,1.00
82800.00,23:00,44951,2.00
82800.00,23:00,44952,12.00
82800.00,23:00,44961,0.00
82800.00,23:00,44983,21.00
82800.00,23:00,44984,20.00
82800.00,23:00,44986,14.00
82800.00,23:00,44987,22.00
82800.00,23:00,45001,0.00
82800.00,23:00,45004,14.00
82800.00,23:00,45005,21.00
82800.00,23:00,45014,0.00
82800.00,23:00,45016,14.00
82800.00,23:00,45017,22.00
82800.00,23:00,45026,4.00
82800.00,23:00,45038,9.00
82800.00,23:00,45039,10.00
82800.00,23:00,45042,4.00
82800.00,23:00,45046,0.00
82800.00,23:00,45047,0.00
82800.00,23:00,45055,10.00
82800.00,23:00,45058,4.00
82800.00,23:00,45061,0.00
82800.00,23:00,45062,0.00
82800.00,23:00,45070,9.00
82800.00,23:00,45073,4.00
82800.00,23:00,45076,0.00
82800.00,23:00,45077,0.00
82800.00,23:00,45089,4.00
82800.00,23:00,45090,5.00
82800.00,23:00,45093,0.00
82800.00,23:00,45094,0.00
82800.00,23:00,45095,3.00
82800.00,23:00,45098,4.00
82800.00,23:00,45108,3.00
82800.00,23:00,45111,5.00
82800.00,23:00,45114,0.00
82800.00,23:00,45115,1.00
82800.00,23:00,45116,0.00
82800.00,23:00,45117,0.00
82800.00,23:00,45141,20.00
82800.00,23:00,45142,59.00
82800.00,23:00,45143,16.00
82800.00,23:00,45152,25.00
82800.00,23:00,45155,21.00
82800.00,23:00,45164,74.00
82800.00,23:00,45167,34.00
82800.00,23:00,45178,21.00
82800.00,23:00,45181,38.00
82800.00,23:00,45182,61.00
82800.00,23:00,45192,47.00
82800.00,23:00,45195,9.00
82800.00,23:00,45207,8.00
82800.00,23:00,45208,4.00
82800.00,23:00,45209,6.00
82800.00,23:00,45212,58.00
82800.00,23:00,45229,99.00
82800.00,23:00,45230,58.00
82800.00,23:00,45238,16.00
82800.00,23:00,45241,27.00
82800.00,23:00,45245,6.00
82800.00,23:00,45246,2.00
82800.00,23:00,45260,0.00
82800.00,23:00,45261,2.00
82800.00,23:00,45262,2.00
82800.00,23:00,45263,1.00
82800.00,23:00,45264,14.00
82800.00,23:00,45267,24.00
82800.00,23:00,45283,1.00
82800.00,23:00,45284,0.00
82800.00,23:00,45285,14.00
82800.00,23:00,45288,23.00
82800.00,23:00,45298,0.00
82800.00,23:00,45299,0.00
82800.00,23:00,45300,21.00
82800.00,23:00,45303,14.00
82800.00,23:00,45313,20.00
82800.00,23:00,45331,20.00
82800.00,23:00,45337,14.00
82800.00,23:00,45349,12.00
82800.00,23:00,45352,1.00
82800.00,23:00,45353,2.00
82800.00,23:00,45354,13.00
82800.00,23:00,45361,1.00
82800.00,23:00,45362,4.00
82800.00,23:00,45363,32.00
82800.00,23:00,45366,21.00
82800.00,23:00,45376,25.00
82800.00,23:00,45378,7.00
82800.00,23:00,45379,9.00
82800.00,23:00,45380,60.00
82800.00,23:00,45383,84.00
82800.00,23:00,45393,18.00
82800.00,23:00,45396,10.00
82800.00,23:00,45406,2.00
82800.00,23:00,45409,5.00
82800.00,23:00,45412,2.00
82800.00,23:00,45415,3.00
82800.00,23:00,45431,1.00
82800.00,23:00,45432,3.00
82800.00,23:00,45439,10.00
82800.00,23:00,45447,12.00
82800.00,23:00,45450,0.00
82800.00,23:00,45451,6.00
82800.00,23:00,45456,0.00
82800.00,23:00,45457,0.00
82800.00,23:00,45458,18.00
82800.00,23:00,45461,5.00
82800.00,23:00,45471,0.00
82800.00,23:00,45472,0.00
82800.00,23:00,45473,18.00
82800.00,23:00,45476,5.00
82800.00,23:00,45487,9.00
82800.00,23:00,45488,18.00
82800.00,23:00,45491,4.00
82800.00,23:00,45501,52.00
82800.00,23:00,45504,46.00
82800.00,23:00,45510,0.00
82800.00,23:00,45511,0.00
82800.00,23:00,45519,0.00
82800.00,23:00,45520,0.00
82800.00,23:00,45521,60.00
82800.00,23:00,45524,45.00
82800.00,23:00,45534,2.00
82800.00,23:00,45536,60.00
82800.00,23:00,45539,43.00
82800.00,23:00,45549,0.00
82800.00,23:00,45550,0.00
82800.00,23:00,45551,57.00
82800.00,23:00,45554,42.00
82800.00,23:00,45564,10.00
82800.00,23:00,45565,16.00
82800.00,23:00,45566,43.00
82800.00,23:00,45569,58.00
82800.00,23:00,45579,8.00
82800.00,23:00,45581,3.00
82800.00,23:00,45582,7.00
82800.00,23:00,45583,10.00
82800.00,23:00,45584,1.00
82800.00,23:00,45598,85.00
82800.00,23:00,45599,58.00
82800.00,23:00,45600,2.00
82800.00,23:00,45601,2.00
82800.00,23:00,45609,49.00
82800.00,23:00,45618,60.00
82800.00,23:00,45621,87.00
82800.00,23:00,45624,7.00
82800.00,23:00,45625,3.00
82800.00,23:00,45633,60.00
82800.00,23:00,45646,2.00
82800.00,23:00,45647,3.00
82800.00,23:00,45648,30.00
82800.00,23:00,45651,46.00
82800.00,23:00,45663,3.00
82800.00,23:00,45664,5.00
82800.00,23:00,45665,41.00
82800.00,23:00,45668,25.00
82800.00,23:00,45678,22.00
82800.00,23:00,45681,34.00
82800.00,23:00,45684,9.00
82800.00,23:00,45685,1.00
82800.00,23:00,45693,34.00
82800.00,23:00,45697,23.00
82800.00,23:00,45700,34.00
82800.00,23:00,45703,1.00
82800.00,23:00,45705,0.00
82800.00,23:00,45706,2.00
82800.00,23:00,45707,0.00
82800.00,23:00,45721,3.00
82800.00,23:00,45722,0.00
82800.00,23:00,45723,24.00
82800.00,23:00,45726,32.00
82800.00,23:00,45736,2.00
82800.00,23:00,45737,4.00
82800.00,23:00,45738,24.00
82800.00,23:00,45745,3.00
82800.00,23:00,45746,6.00
82800.00,23:00,45747,28.00
82800.00,23:00,45750,22.00
82800.00,23:00,45753,28.00
82800.00,23:00,45758,22.00
82800.00,23:00,45770,1.00
82800.00,23:00,45771,2.00
82800.00,23:00,45772,26.00
82800.00,23:00,45775,22.00
82800.00,23:00,45785,2.00
82800.00,23:00,45786,0.00
82800.00,23:00,45787,27.00
82800.00,23:00,45790,23.00
82800.00,23:00,45800,27.00
82800.00,23:00,45803,26.00
82800.00,23:00,45809,27.00
82800.00,23:00,45815,22.00
82800.00,23:00,45818,22.00
82800.00,23:00,45821,22.00
82800.00,23:00,45824,0.00
82800.00,23:00,45825,0.00
82800.00,23:00,45831,1.00
82800.00,23:00,45832,0.00
82800.00,23:00,45838,1.00
82800.00,23:00,45842,2.00
82800.00,23:00,45843,28.00
82800.00,23:00,45846,23.00
82800.00,23:00,45856,3.00
82800.00,23:00,45857,0.00
82800.00,23:00,45864,0.00
82800.00,23:00,45867,4.00
82800.00,23:00,45868,28.00
82800.00,23:00,45871,23.00
82800.00,23:00,45888,1.00
82800.00,23:00,45889,0.00
82800.00,23:00,45890,27.00
82800.00,23:00,45893,24.00
82800.00,23:00,45903,24.00
82800.00,23:00,45906,25.00
82800.00,23:00,45910,3.00
82800.00,23:00,45911,1.00
82800.00,23:00,45912,0.00
82800.00,23:00,45913,3.00
82800.00,23:00,45928,0.00
82800.00,23:00,45929,0.00
82800.00,23:00,45930,27.00
82800.00,23:00,45933,24.00
82800.00,23:00,45943,0.00
82800.00,23:00,45948,0.00
82800.00,23:00,45951,24.00
82800.00,23:00,45954,27.00
82800.00,23:00,45964,0.00
82800.00,23:00,45965,0.00
82800.00,23:00,45966,27.00
82800.00,23:00,45969,23.00
82800.00,23:00,45979,8.00
82800.00,23:00,45983,0.00
82800.00,23:00,45984,27.00
82800.00,23:00,45987,23.00
82800.00,23:00,45997,34.00
82800.00,23:00,46000,24.00
82800.00,23:00,46003,1.00
82800.00,23:00,46004,0.00
82800.00,23:00,46012,0.00
82800.00,23:00,46016,0.00
82800.00,23:00,46017,34.00
82800.00,23:00,46020,24.00
82800.00,23:00,46030,0.00
82800.00,23:00,46031,0.00
82800.00,23:00,46032,35.00
82800.00,23:00,46046,0.00
82800.00,23:00,46049,0.00
82800.00,23:00,46050,0.00
